"Class","Object","Field","Default","Minimum","Maximum","Distribution","Type","Group","Constraint"
"ZoneInfiltration:DesignFlowRate","Corridor_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,NA
"ZoneInfiltration:DesignFlowRate","Dining_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,NA
"ZoneInfiltration:DesignFlowRate","Kitchen_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,NA
"ZoneInfiltration:DesignFlowRate","Laundry_Flr_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,NA
"ZoneInfiltration:DesignFlowRate","Lobby_Flr_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,NA
"ZoneInfiltration:DesignFlowRate","Mech_Flr_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,NA
"ZoneInfiltration:DesignFlowRate","Retail_1_Flr_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,NA
"ZoneInfiltration:DesignFlowRate","Retail_2_Flr_1_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,NA
"ZoneInfiltration:DesignFlowRate","Room_1_Flr_3_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,NA
"ZoneInfiltration:DesignFlowRate","Room_1_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,NA
"ZoneInfiltration:DesignFlowRate","Room_2_Flr_3_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,NA
"ZoneInfiltration:DesignFlowRate","Room_2_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,NA
"ZoneInfiltration:DesignFlowRate","Room_3_Mult19_Flr_3_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,NA
"ZoneInfiltration:DesignFlowRate","Room_3_Mult9_Flr_6_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,NA
"ZoneInfiltration:DesignFlowRate","Room_4_Mult19_Flr_3_Infiltration","Flow per Exterior Surface Area",0.000302,0.000211,0.000393,"uniform","float",4,NA
